ID,Age,Gender,Job,Area,CitySize,FamilySize,Income,Wealth,Debt,FinEdu,ESG,Digital,BankFriend,LifeStyle,Luxury,Saving,Investments
4,67,0,2,1,2,3,0.538796996351605,0.423179751273434,0.600401086115306,0.493143716527721,0.533829201214004,0.590165185675477,0.67535338582275,0.334432235685419,0.517208772771824,0.691239797915646,2
8,90,1,3,1,1,3,0.467880142112244,0.390456404488184,0.515146340494235,0.565612379423845,0.431132182873356,0.48066780930726,0.620122061319665,0.226242412619335,0.139617605045006,0.749447026721555,2
12,86,1,2,3,2,3,0.297649862534846,0.44205501447821,0.658694038128662,0.293308496199012,0.602556727003157,0.121479583192262,0.699541013978559,0.174258029378819,0.349994274515074,0.300376170877859,2
20,76,1,1,2,2,2,0.170715021109264,0.322017103119885,0.0272480528421192,0.198929855292952,0.605085198398077,0.275688004248422,0.69517051793709,0.205316591681395,0.295674961206988,0.217303071391326,2
30,78,1,5,1,2,1,0.808715446587985,0.755268374981074,0.253182991486752,0.422790909397638,0.701309782405534,0.119560272484096,0.841606659585838,0.390859220630066,0.53215262632885,0.485681237199505,2
32,80,0,2,2,2,2,0.283733251796883,0.314554796853245,0.351928107074889,0.499151840046916,0.308909014994585,0.745819118473372,0.549965572494844,0.425813260643982,0.400308252899229,0.384371891740699,2
33,91,1,5,1,2,1,0.549145747467203,0.541434155405296,0.190364526419558,0.480746726329651,0.762451522058766,0.616111297342926,0.821457439945652,0.256253482104697,0.219669226156358,0.234874154570351,2
34,82,0,5,1,1,1,0.551239946960743,0.535429638197892,0.152387906749904,0.514337562424239,0.433471437818775,0.356651455875413,0.667684545817203,0.183097259490362,0.254967026999705,0.247486063043939,2
38,70,0,1,1,2,1,0.0864225048119058,0.844713469733439,0.143021504056282,0.342294362884676,0.638883514561331,0.232169162852319,0.691249307936374,0.342064285351501,0.252786497570731,0.416870731405881,2
64,94,1,2,1,2,2,0.67926698191555,0.510240939672301,0.18000053829505,0.443270319780398,0.702178251915311,0.129976237688931,0.529081609506646,0.316392916876855,0.238390460482688,0.767055041147835,2
70,71,0,5,1,1,1,0.170969912615405,0.399739806835247,0.123983014040226,0.215962014779404,0.457088269809012,0.4897751776869,0.887590662348509,0.307473331010103,0.0434468252631248,0.233412958699094,2
71,68,1,2,1,1,2,0.687673864422403,0.827668026652421,0.555510691685369,0.41887860156018,0.451699200260796,0.649756259481728,0.691846051701607,0.340832034290769,0.718681558148231,0.627711865862085,2
82,67,1,1,2,1,2,0.338111294048321,0.231702899847743,0.202190356374967,0.338070829786358,0.364515003977909,0.23664850889146,0.839335231675076,0.144777230413404,0.0738065859298812,0.450290440495225,2
