ID,Age,Gender,Job,Area,CitySize,FamilySize,Income,Wealth,Debt,FinEdu,ESG,Digital,BankFriend,LifeStyle,Luxury,Saving,Investments
6,81,0,2,1,3,4,0.461679712722774,0.380242890650287,0.490726984186957,0.212120404243856,0.422747813297004,0.346737836469269,0.364808265049512,0.30730980450999,0.500848917278271,0.473036152319392,3
11,84,0,1,1,2,3,0.660763687567005,0.568864940563321,0.264600080237712,0.637035510817606,0.700715642785232,0.250767731973615,0.474535796355694,0.183894930197669,0.302430629497492,0.415849116724636,3
16,71,1,5,1,1,3,0.904616410753877,0.890678872741439,0.148219770279662,0.301015829345566,0.761472556232004,0.0710574955277569,0.942390192707347,0.109389087948948,0.508185381519299,0.526992193964298,3
19,89,1,2,1,1,4,0.439562518681019,0.565258147581232,0.373398266647037,0.490026859846681,0.755133272701493,0.626048556509515,0.575439392022892,0.44349067873519,0.560007948089921,0.557570379547522,3
23,66,1,1,1,1,1,0.780165180041224,0.59806610768092,0.769826399944874,0.670333201509695,0.482045536331506,0.323552140795897,0.52309530513684,0.388102255959336,0.0865243197880748,0.628470283310142,3
24,75,0,2,2,2,2,0.905213268728061,0.922491860972662,0.519354182664675,0.657601762125145,0.704482794197685,0.685831541217044,0.718587033512968,0.924088689074174,0.877959213800614,0.569276947054213,3
26,89,1,2,3,1,2,0.540324266466922,0.654390151503383,0.344762228352833,0.596183254956405,0.616491104198068,0.554984434361595,0.573299389122341,0.501358994531073,0.290245422900522,0.487052336280442,3
36,87,0,5,1,1,3,0.78629163399591,0.705473014372341,0.671269443945399,0.669366550893288,0.680377479440522,0.525819981644065,0.676690533169709,0.335085357165756,0.164597963252901,0.641923823997405,3
40,93,0,2,1,1,4,0.689449217007894,0.301980456584555,0.585879930025269,0.458448289016795,0.530234807999493,0.5297377449583,0.251212201631069,0.178704613076299,0.639420130647555,0.687305308950012,3
41,86,0,2,1,2,2,0.69521305801552,0.777551934174037,0.559898131949004,0.409876456188131,0.379569868019027,0.485363947119802,0.792198223511771,0.572493335465655,0.764429737745863,0.776883637886988,3
45,92,1,5,1,3,5,0.610871863373232,0.289357627523033,0.804807437066726,0.50818018686223,0.413968968566815,0.326927105183947,0.768989770762933,0.340636637203492,0.420321883547268,0.399189027449163,3
54,73,1,5,1,3,2,0.590578222548279,0.881417853178532,0.258576529419751,0.327546441637797,0.72141301169397,0.0674068185627288,0.242283143422127,0.341445454023741,0.688400777571208,0.480946835795931,3
57,86,0,2,1,1,4,0.492168729957451,0.678721163807761,0.223307714802512,0.658462217177621,0.799463966200824,0.582971081567203,0.514692482153738,0.72853913900799,0.279160376138928,0.567381371973713,3
58,91,0,2,3,1,4,0.248182517008521,0.483112921490933,0.447709273635156,0.422979779897146,0.440177096643414,0.583941289129901,0.564020331576765,0.30126809329675,0.526634928944218,0.437724649942032,3
63,89,0,5,1,2,4,0.435027608787032,0.559970175802835,0.331453186103529,0.500147470138193,0.773741274252047,0.532402360916226,0.772420649721032,0.303754316241528,0.513884330874206,0.647072467030005,3
75,66,1,5,1,2,2,0.647429323718499,0.302799427229953,0.104757357570166,0.194108585892823,0.738111853011627,0.272034046269428,0.563753225062025,0.103767826617578,0.043441807232392,0.395942643280631,3
76,87,0,2,1,1,5,0.475438555349483,0.652823757066683,0.61707013752587,0.305148087954735,0.629624097268294,0.593870551992812,0.742355968700989,0.679939019625373,0.610396050386778,0.621070189289464,3
77,80,0,2,1,2,6,0.670081722476118,0.628144666575668,0.321948756174656,0.386870772949797,0.462450292163276,0.488503789188429,0.694909662914196,0.485938763292104,0.56395000098808,0.570537077763931,3
84,72,0,2,1,3,3,0.491947814496218,0.673687039443655,0.426629408474476,0.458148899853953,0.41236822485151,0.709720019641941,0.523606459412755,0.34329395818103,0.787505156702267,0.849630212016095,3
86,73,0,2,1,2,4,0.817795021069551,0.727295327070312,0.526975531507402,0.728064772447053,0.722256183480922,0.858501838630626,0.782661240247652,0.623255154653921,0.896701600197132,0.893225168303484,3
90,90,0,2,1,1,5,0.245592999872852,0.188619461653725,0.579872495803764,0.597671866917983,0.156795925169283,0.373634889948874,0.704691590841472,0.285764537858552,0.159655070352936,0.824425382528643,3
114,73,1,1,1,1,1,0.485006544246469,0.367095300644684,0.394013828072523,0.46188679975629,0.818771975508912,0.58493552159668,0.526156595713501,0.59966318908469,0.47784802382444,0.671664020928298,3
116,77,0,1,1,3,3,0.148499838328221,0.390614724436115,0.593462229039461,0.519589741196355,0.554316665968754,0.648445802027498,0.586398383590686,0.432893311183614,0.322644455682496,0.674549289400921,3
119,73,1,2,1,2,5,0.701040466773687,0.395988318004127,0.347053943430717,0.429529246000352,0.260266618777777,0.346184914847639,0.720268135178854,0.195593480735313,0.478664486072816,0.686116620522871,3
121,82,1,5,1,2,1,0.561451060674693,0.349534755233119,0.132428420397616,0.230789027488579,0.509989538251911,0.120256058646948,0.68225679262876,0.200489854415782,0.31910287114843,0.174669505523912,3
131,77,1,5,1,2,3,0.382205781931064,0.680702162348584,0.0518898667388715,0.578299020016343,0.482485267262421,0.166475924591914,0.771428917697512,0.384516266118895,0.141778971571122,0.255317579618148,3
133,89,1,2,1,2,2,0.570100825208732,0.84637446810856,0.341106695334455,0.443508800760054,0.525975063520328,0.368953948971185,0.404598005274003,0.32927381876938,0.522006414344067,0.596975309493923,3
138,88,0,1,1,2,6,0.551813567169337,0.719675063160841,0.618146873990048,0.385915751078286,0.466448211103734,0.418015019472329,0.50971775172693,0.320666132895675,0.51744912822623,0.644602527908843,3
