ID,Age,Gender,Job,Area,CitySize,FamilySize,Income,Wealth,Debt,FinEdu,ESG,Digital,BankFriend,LifeStyle,Luxury,Saving,Investments
2,47,1,2,2,3,1,0.858453109855299,0.915043239495332,0.730430318950664,0.859422992865992,0.537166682873168,0.959024697760323,0.785936372820618,0.862271234112317,0.913728690767188,0.821589619759595,3
3,38,0,2,1,2,2,0.926817750555601,0.898315550948213,0.441272315724529,0.485953442362271,0.649433562919494,0.750265400932327,0.699724934786834,0.755403873369226,0.765198897899842,0.503789814837953,3
15,48,0,2,1,1,4,0.589416833725202,0.613778878488159,0.331510878991773,0.546012529923626,0.563884884175694,0.412240360510614,0.706999615914613,0.297594512431999,0.52717698671158,0.255344297711742,3
22,48,0,2,1,3,2,0.608997010707327,0.82074957171606,0.868702153227079,0.773911655198591,0.578727370353247,0.778967662853534,0.697551181314559,0.505494976978463,0.720211308430832,0.521931611975115,3
44,20,1,2,1,2,1,0.820072402982362,0.471917023128015,0.321223288772766,0.507693118482624,0.827785826306508,0.50479214705108,0.722194321773991,0.816515537298235,0.358038223200343,0.704419165754867,3
46,61,0,2,1,3,2,0.804305987544727,0.914499180918129,0.651015372513245,0.867906430875519,0.671730168980343,0.751446355375683,0.822772015602868,0.762732643949561,0.61696604632665,0.657105597614839,3
51,58,0,2,1,3,4,0.579364395460872,0.516681400756402,0.576358553060647,0.689488724109969,0.751625507910204,0.909941229128403,0.895732914894269,0.90042838642279,0.863215338298358,0.606514600178521,3
55,59,0,2,1,2,3,0.739720265470132,0.623935596130831,0.787643809187499,0.79961748727324,0.502081979428818,0.765480966810022,0.827861109195547,0.659897621206411,0.827953381680218,0.594319175241302,3
61,43,0,2,2,2,5,0.353986926501219,0.459211460603568,0.31692025692654,0.339431435049423,0.4528788645219,0.216554674717103,0.335643219856336,0.0712621018001573,0.291844072869122,0.524628452660114,3
65,27,1,1,1,3,2,0.635389705501798,0.611533189312695,0.639087918486406,0.322675178720156,0.559145379601217,0.49842484617311,0.569560650446358,0.202182753614823,0.220160303412892,0.883530598053237,3
73,64,0,2,1,3,2,0.848970038775467,0.765593945760479,0.523663489592758,0.475980522832896,0.640042656099489,0.919752542499514,0.712571578769029,0.780902747711463,0.761957709367777,0.573529852575619,3
78,60,1,2,1,1,6,0.583864707508087,0.604600937252885,0.359584297273775,0.672172350203628,0.477272235859896,0.518562541236724,0.632597716206938,0.662023048896321,0.220646035493853,0.737668947973292,3
89,64,1,2,1,3,3,0.852112514268948,0.898478205296709,0.505299062183017,0.668332278078992,0.825942583336115,0.699378591780649,0.891442324021622,0.662511412149828,0.864490567668023,0.618483314207245,3
91,57,0,3,1,3,2,0.649820119125828,0.574309463363767,0.226366382559459,0.572102845251719,0.677905819074597,0.861176834704976,0.726818296117822,0.256817747687336,0.528098038494798,0.857068167077266,3
92,36,1,3,1,3,1,0.62026306028876,0.5016779812507,0.491429541663094,0.706732918889707,0.89881117091422,0.702948241311957,0.511570668867629,0.684731833456191,0.68360731500761,0.538225497370249,3
93,54,0,2,1,3,1,0.870947118767128,0.861565787664291,0.494693569963905,0.778242079475946,0.718937476966257,0.808896630285509,0.805448252530788,0.553116160529944,0.808743319118088,0.805431151311142,3
95,52,1,2,2,3,4,0.602429056048883,0.482108683995662,0.598726570109002,0.637077984036819,0.259800793937825,0.552490723542498,0.523696955092648,0.497819966228075,0.544085258252185,0.436192930706723,3
97,28,0,2,1,1,1,0.460299530955587,0.443752956297931,0.412914768497507,0.575447697581252,0.423941369827668,0.427982553910487,0.766681111550219,0.328795685696945,0.681543281703214,0.482071083666272,3
98,32,0,2,3,2,5,0.682592430224059,0.481850577863902,0.624564599217405,0.536277632289822,0.665035786701489,0.296462299108033,0.642659841770216,0.115637047451667,0.492738846323167,0.456070546330097,3
100,55,1,2,1,2,1,0.337988221115566,0.507733936220764,0.468739442567194,0.645606536819511,0.617718563974148,0.456863407033397,0.541249442873574,0.549338411629953,0.604481498091228,0.528393175455062,3
107,53,0,2,2,3,1,0.862220655768551,0.959057859394886,0.515427197202391,0.691524784571878,0.794621782854177,0.844910573852747,0.778721112922329,0.529188009371715,0.726464334357759,0.629362413357319,3
109,51,0,2,1,2,1,0.883954842191336,0.861097160598828,0.677028143280967,0.773573741208207,0.789496534449838,0.695176133522072,0.817239608603302,0.489265666471726,0.695440665573726,0.383816703272457,3
111,23,1,2,2,2,2,0.705248809775945,0.787792919352556,0.102348792380003,0.0814566684683987,0.297351452321775,0.940283472559332,0.776505254737551,0.742915229591257,0.594200765336859,0.0278661228399632,3
115,27,1,2,1,3,1,0.630604212040007,0.916735376134451,0.976150266838677,0.672873508362187,0.70480135389322,0.683245543092602,0.524589658893123,0.833503315932497,0.905888505960073,0.592414341743739,3
118,56,0,2,1,1,2,0.482064046832463,0.79477402286674,0.519377589632547,0.545576403264128,0.466720770222522,0.372763537905674,0.565458489172219,0.774259708508225,0.539245572572468,0.51487721858316,3
125,37,0,2,3,1,2,0.524542950452755,0.404440936381336,0.528770488108199,0.535575958657482,0.455914404249353,0.477275349854799,0.532948762929207,0.289211366249796,0.532610018182951,0.555712031106563,3
126,26,1,2,1,2,4,0.289483986728931,0.710044650211599,0.436127294091445,0.466847524402206,0.641406632055423,0.694615579385199,0.470034162507239,0.668757100663889,0.313903156575931,0.490594004610868,3
128,49,1,2,1,3,3,0.844917206360533,0.912964472474223,0.5362822666537,0.836896712265951,0.914472734531813,0.734409352091465,0.833311110890449,0.849863884674952,0.912760862585678,0.666368160334153,3
137,63,0,2,2,2,1,0.752513637696957,0.896668013572678,0.69490078182521,0.755993169511164,0.743591630880134,0.683138352980071,0.878154923944369,0.872766317081605,0.779562763785178,0.851445190666246,3
139,30,0,2,1,1,5,0.220685625784993,0.381446033613946,0.630936795743233,0.497512240414628,0.372618865296814,0.304977364607358,0.495205097584359,0.247280509122916,0.434596785482124,0.699556588245525,3
140,29,0,2,2,2,3,0.388474787968833,0.721497147950022,0.564910329124279,0.535970268955052,0.450566088043796,0.567546295740843,0.731267334508177,0.500084681840165,0.180891189908777,0.529485310516289,3
142,63,1,5,3,2,5,0.555662684745483,0.429693969048131,0.585280811370576,0.547065950665026,0.72307690572945,0.366232409259611,0.772334547033971,0.408191927500769,0.762979534501995,0.513120196377555,3
149,64,1,2,1,3,1,0.643109085093689,0.748678178823357,0.569363998462491,0.730448188959028,0.759109423391893,0.730002805754653,0.850647583633322,0.588618246182741,0.698859273997163,0.420642416211415,3
152,62,0,2,1,2,6,0.078645905338587,0.484545781995808,0.298036167989237,0.700922388402518,0.297785639667474,0.336618535549738,0.499182047618363,0.593008797696089,0.330281902485007,0.710700946573866,3
154,42,0,2,1,1,1,0.649140685490946,0.183467678895133,0.643425948760284,0.574989870145993,0.224060102056913,0.715444145007482,0.683668479483163,0.254832822300651,0.419033967330636,0.550539625892365,3
157,44,0,2,1,3,3,0.756026733795002,0.462014082544648,0.707840326051811,0.822753527729194,0.781194313001032,0.534615291020867,0.889576552242539,0.789076994698334,0.799808764312875,0.792896010720338,3
160,42,0,2,1,1,4,0.723174964395733,0.727315799368425,0.461881254264976,0.318088985705243,0.731897897441864,0.755945882546817,0.541138114109438,0.246917333119321,0.763153421095479,0.640277488162895,3
161,63,0,2,1,3,3,0.826994422659938,0.526869958551905,0.449001382223015,0.758623245765947,0.965430972926262,0.78765116420794,0.734340311923274,0.654312567048424,0.78127966838997,0.516261796523987,3
171,29,1,2,1,2,1,0.729563008292975,0.830708410978769,0.672511694088847,0.764021268677505,0.551479454383756,0.75134567005857,0.800092882734348,0.754055732855207,0.815691695698364,0.452558395963524,3
173,36,0,2,1,3,2,0.674906774023474,0.848177144640178,0.508353346946136,0.83345052552206,0.662889942372015,0.869198410501228,0.710513207119241,0.763214423304611,0.686076318365742,0.710059023536393,3
175,49,0,2,1,2,2,0.874319223369494,0.768455997344809,0.384360841542298,0.887740099317775,0.910802736120095,0.864497185462809,0.812568436881846,0.626049413114389,0.764218730969873,0.655368649535947,3
176,37,0,2,2,1,3,0.783895766423881,0.967549511878009,0.487698015996244,0.546445032492833,0.350765800155768,0.281686949674677,0.314233526538912,0.458108921926349,0.393993232520478,0.574833588753264,3
177,52,0,2,2,1,3,0.624051808076061,0.428436786426967,0.449569080956811,0.436347217266941,0.411185299087462,0.450534471843991,0.52588271953076,0.332206861299242,0.335310637298202,0.656297431414211,3
184,60,1,2,1,2,1,0.680754486571626,0.835570301599217,0.708861281116397,0.661006327124648,0.753443111398366,0.719874704797436,0.865339230930184,0.669465172589843,0.879453556353243,0.690511241148158,3
185,26,0,2,1,2,1,0.785536139274038,0.732052971048712,0.260304791595814,0.556381793299866,0.734676076116426,0.870891837743869,0.751205234667176,0.647233732120431,0.85184136586957,0.561412014313508,3
186,64,0,2,1,3,4,0.824924591624622,0.937265523688711,0.623400994912422,0.771177631871362,0.838569760266028,0.391146909083473,0.776371921927074,0.859761822373297,0.898288482739508,0.634882374696009,3
192,56,0,2,1,3,1,0.903440963443707,0.783389636114391,0.725677110129938,0.694705339668825,0.613086031168918,0.717002768598159,0.796305359805637,0.674004420694897,0.759630416260115,0.405708205458539,3
196,42,0,2,1,2,1,0.490513419410157,0.90144582087624,0.484467531487816,0.545501754234333,0.508720114191654,0.550655656275971,0.631088237984121,0.294905913655698,0.468096106864704,0.515416025393549,3
207,62,0,2,1,3,2,0.802164228522877,0.918889763823904,0.589583269804745,0.871036230281129,0.71267035316564,0.834184168295129,0.639660008561371,0.741383966965378,0.731344403497733,0.825380244112888,3
208,53,0,2,1,1,2,0.484494743390702,0.618938182706978,0.670597014647327,0.51533124252396,0.688744361371251,0.369711379194694,0.515528085636908,0.273345767076126,0.282712323244301,0.671085669803771,3
209,27,0,2,2,2,4,0.6830947084733,0.426291765105854,0.395686132303538,0.442493741468959,0.51711223532145,0.195140146913614,0.572177968515296,0.288827370041275,0.310260343104046,0.714454847259293,3
216,28,1,2,1,1,4,0.320082052490634,0.668212334501971,0.543085328152515,0.593885130092157,0.631946765356665,0.350415906041392,0.687207107570945,0.444334791256797,0.452018812184737,0.570120122228508,3
217,61,1,2,1,2,1,0.524705195101502,0.687789138298492,0.75452452964728,0.874568135178885,0.886174673414613,0.634051765628955,0.323430819291089,0.532527936839618,0.767417442734097,0.59335522107957,3
218,21,1,2,1,2,4,0.708621013053462,0.302911935457437,0.54303366710949,0.713556040614609,0.478033041670663,0.474524972053231,0.595605770471057,0.186922700430238,0.496919634407853,0.626060530991066,3
221,54,0,2,1,2,4,0.453004827884254,0.535845201348932,0.32312429697306,0.116598429937494,0.26004483227489,0.513635858749129,0.351545782837238,0.332929183909917,0.113084945946769,0.358055696502245,3
222,24,0,1,3,3,3,0.837474194509986,0.586533765038947,0.0593069330493182,0.636018186508486,0.238029575022873,0.781845119981801,0.618452765721839,0.74220313576018,0.835390590697484,0.346645811419046,3
229,57,1,2,1,3,1,0.680231363828367,0.378574536115263,0.439224442734964,0.443617573426123,0.817379116935971,0.840853017265072,0.623752985695088,0.730195587798045,0.58392817199769,0.738822222155237,3
230,34,0,2,1,2,4,0.888576104928255,0.811799260419951,0.553836066520676,0.880889909221832,0.796594101233919,0.735115611145117,0.708617164920304,0.672761918347308,0.744626232373471,0.68274563590807,3
234,58,0,2,1,1,1,0.52623518734121,0.331481011048992,0.504453359065263,0.637965790792784,0.406032077065282,0.711406880850021,0.682169667346306,0.633376299766338,0.580692264573823,0.300204105993745,3
239,58,0,2,1,3,1,0.748164534603703,0.667341103463123,0.74120567545633,0.797609310481127,0.474857320089426,0.710133296507547,0.775440628861766,0.65347229364962,0.7895623593756,0.780846304142446,3
243,63,0,2,1,2,2,0.795554036228591,0.836050814650937,0.837347657043965,0.807173236319147,0.564361594851388,0.732223178856469,0.851919747297194,0.897742239450687,0.863181343431784,0.881057599291387,3
246,39,1,2,1,3,1,0.856140936797725,0.371286896314398,0.687025785612812,0.87144607843935,0.929325614528653,0.482324823468253,0.59785346349775,0.674455459962231,0.911276569359145,0.327602316490428,3
247,47,1,2,3,1,3,0.238694661844619,0.343462683812574,0.352318628928399,0.46270438107749,0.358164477141098,0.413643974705016,0.291132851647681,0.362945830474707,0.327620853674916,0.437405886668926,3
251,47,1,2,1,3,4,0.492073491866862,0.461186245294479,0.54097094180983,0.52081282138771,0.470821631690257,0.641633148719421,0.622092470906559,0.6249960130609,0.584494512746455,0.452749822562938,3
252,48,1,2,1,3,2,0.803299703640282,0.754120341112025,0.860528644853704,0.893144569579796,0.498504685947417,0.925876440912134,0.738567049909848,0.650245160568331,0.803946849340118,0.499099125901593,3
253,60,0,2,1,2,3,0.435447820142914,0.605908790318057,0.533995236310516,0.396791966776254,0.501797939340359,0.492859543809274,0.481612275770715,0.517491320236007,0.251717375295739,0.603942085768694,3
254,38,0,2,1,2,4,0.558067333660277,0.663342660914837,0.60816255339291,0.48112042891651,0.656844659045785,0.375880515480976,0.57497291750498,0.417618710337493,0.296768009064327,0.736124039449031,3
255,34,1,2,1,1,1,0.421595351839557,0.543081271652721,0.397653147468698,0.521691012617674,0.497310147406649,0.214061755586115,0.537086650491956,0.579220764224786,0.14175590977631,0.762867465646864,3
256,56,0,2,3,2,1,0.721147051499028,0.421627459867083,0.568221470907267,0.348627614287244,0.324764732498521,0.533917735441969,0.609665915700072,0.430894227763855,0.309174689810981,0.669571943121696,3
263,63,0,2,1,3,4,0.789220605762508,0.945160776230655,0.59758255993678,0.877506688509156,0.554391802137284,0.899220004978105,0.726293608644206,0.79067311543081,0.863914968041151,0.771428236149912,3
269,40,1,2,1,2,1,0.764681848615496,0.844936837485618,0.515256887758039,0.921583164040685,0.64506298643901,0.759608150355988,0.796801365445137,0.918216527225592,0.805436851743091,0.713167473712084,3
270,31,1,1,3,1,5,0.566659082416301,0.60923268578736,0.285816305325155,0.6353523561606,0.72097676622734,0.414342954476902,0.600730127363001,0.431002953822426,0.467469575637535,0.357802583343878,3
276,36,0,2,2,2,4,0.754331215520701,0.635801837357563,0.534266282080674,0.429921443317375,0.614536534065609,0.599642595923367,0.608528830875235,0.543813025175313,0.370937647505615,0.784499655558115,3
279,31,0,2,1,3,1,0.553979476584204,0.458074826230416,0.566342204706687,0.62670449329287,0.482164448243864,0.348596685495561,0.676425538920799,0.210680739542474,0.673809402921733,0.349510682497093,3
286,19,0,1,1,2,3,0.892700229609159,0.401040941504429,0.175878682164182,0.611711066364706,0.516310046587432,0.825509866450743,0.812227929459341,0.674039487849509,0.81068906310491,0.221091342879079,3
288,23,1,2,1,3,1,0.924970746884185,0.412207895972847,0.409783818294942,0.38326092523682,0.643274299167752,0.764542416535523,0.674281276056683,0.613261837922619,0.668991637541973,0.415640943837842,3
290,63,0,2,1,3,3,0.926075593091415,0.917967299962795,0.625157186399623,0.677746139835534,0.825654590797409,0.899204000578604,0.919676730286607,0.609725205456982,0.906619431114197,0.801075939394792,3
295,57,1,2,1,2,4,0.655499239933911,0.315213285575113,0.385150383746288,0.629276518581765,0.28048514106971,0.226702468680549,0.222647299254717,0.092563552786056,0.334847810634985,0.404251681584876,3
298,62,0,2,1,1,3,0.435028015935804,0.620984160763988,0.590255971356276,0.495581797829133,0.543575396960219,0.386018540016976,0.353102169171694,0.588531547202569,0.344273913124934,0.36251494191843,3
301,27,0,2,1,2,2,0.676368989253572,0.178391963536169,0.848083725858142,0.321067165920757,0.514670961994188,0.558540427755291,0.709508918764654,0.337502647749855,0.285423589200688,0.632658186933507,3
302,61,1,2,3,2,1,0.74761963996017,0.802794658570472,0.783677347071245,0.509472104631954,0.62222931777366,0.719803328767776,0.722277462013415,0.210590402585511,0.52560423184478,0.396161237191314,3
304,52,1,1,1,3,4,0.953346252894588,0.970355065672659,0.667666112491146,0.59833011384972,0.568938858039643,0.61545009371214,0.871770421522792,0.665703499188866,0.943226071049391,0.399305800669429,3
314,48,0,2,2,2,1,0.968322402993755,0.905932549816564,0.677155115747197,0.808363692791057,0.667082127581735,0.702514260640863,0.888656970372496,0.877337447826693,0.893634788517046,0.611617507862944,3
322,61,0,2,1,3,2,0.867463611131961,0.830627908629944,0.284187590945937,0.850285705406762,0.721995607794234,0.925799028126236,0.749470128137899,0.492241842038365,0.971655402959449,0.75111758097878,3
323,28,0,2,1,1,3,0.724158239236543,0.603536586401321,0.633513220478882,0.283695428046661,0.507901562207589,0.70076784604074,0.400147604104718,0.264030528255562,0.45332685856745,0.435199687992201,3
325,51,0,2,1,1,4,0.277132406099324,0.514668096080907,0.329989772176114,0.393423111727167,0.325310569233307,0.257046544589765,0.588164027585148,0.199999013223545,0.210949243452654,0.431005666915494,3
327,51,1,2,1,3,2,0.762993966950474,0.618394849193628,0.508694714327984,0.463353485270003,0.464175758801486,0.492407866326574,0.515010011047762,0.551239831885313,0.426024095521692,0.558506194111923,3
338,34,0,2,2,3,2,0.725608695859101,0.83305472092562,0.503608491530362,0.768758323418198,0.584593825943868,0.866400787633158,0.843345016265719,0.480994631429847,0.919554429457262,0.559962653041378,3
342,47,1,2,1,3,4,0.649329517410631,0.613146356906396,0.546895560143456,0.638606838859732,0.52827091394648,0.547249030865753,0.492793135810848,0.625138938870995,0.587030270440408,0.289657992236152,3
344,43,0,2,3,1,3,0.604675650966401,0.820496271163174,0.528586577645246,0.460190612487222,0.405030999041151,0.469270321967286,0.459278680333805,0.354488486064713,0.491224973971118,0.280632675976691,3
345,29,1,2,1,2,4,0.802816476324028,0.624208819485784,0.562559103971555,0.584642482353753,0.501316219290499,0.651059647795998,0.774357534951071,0.243546552587004,0.729515911612193,0.705171212802363,3
350,32,1,2,1,1,6,0.578950788297505,0.82658252988732,0.789726760644209,0.655803326876925,0.458867882788325,0.411294548539917,0.764214302214578,0.204150427930074,0.535618625289001,0.690684118464197,3
352,52,1,2,1,3,3,0.825848958622827,0.89133451780466,0.445308114953188,0.786682561617269,0.732832143629524,0.80697666292062,0.824447097164567,0.870518577626376,0.755001132820349,0.614780995682954,3
354,27,0,1,1,2,3,0.735416368492918,0.843596775340529,0.707401502242069,0.75264564781604,0.56133644905555,0.84218589879739,0.712130808971754,0.735202123799991,0.840153290657688,0.331908206664587,3
358,30,0,1,1,1,4,0.540583111823725,0.569635301478641,0.443816452745471,0.258929341232927,0.267272094124978,0.201160439265248,0.284864291948618,0.483045541967083,0.256076319637599,0.482849731943688,3
359,29,0,5,1,2,1,0.67192491738198,0.845256379805147,0.676939927563826,0.524694820408856,0.573263579952215,0.329377357013629,0.664053350277735,0.39720086118529,0.588106514186077,0.511312214063756,3
360,61,1,2,1,1,2,0.400241775100465,0.69098131717893,0.342354382368778,0.529171919538904,0.727043944875287,0.579481234739687,0.814264932376624,0.228073220317933,0.44975949821801,0.609568275260813,3
365,64,1,2,1,3,1,0.520397133411323,0.74799354053606,0.817363585834706,0.588190356192233,0.88938006980848,0.886671201184248,0.440954143837127,0.536330384402857,0.429480262430001,0.702026388384133,3
368,26,0,2,1,2,1,0.54210102137292,0.403120610708937,0.619139462697749,0.675170723006961,0.578685338382558,0.715140039547448,0.53705779588691,0.545503320041081,0.38505711430572,0.551555171019982,3
369,49,1,2,2,2,1,0.340786217056703,0.601456592623671,0.374532022964044,0.288470386307053,0.390836885960235,0.316302216422937,0.19991291924044,0.427513438389722,0.223962369148606,0.641311629742875,3
370,52,1,5,1,3,2,0.581045816804647,0.85735020199928,0.427272761052665,0.868101732588304,0.744375377231672,0.895786313863404,0.812728190080052,0.550685141874273,0.92233066853969,0.775853622247128,3
377,40,1,3,1,3,1,0.76913800787759,0.59664042154109,0.57315497235119,0.465906905286452,0.488197169778535,0.80030131247918,0.426568765620189,0.742085254901457,0.603716218321634,0.828779832147314,3
400,49,0,2,1,1,6,0.511026426926592,0.289661677587898,0.235140459807845,0.739623703597953,0.321452622155947,0.622691426749559,0.510806004806614,0.204378933347973,0.395569130736615,0.312868794028906,3
415,52,0,2,1,1,3,0.81066046261293,0.542615747811539,0.634506104933227,0.514356118133609,0.735802528621889,0.687117311316229,0.628080791548444,0.271327920059996,0.1128995174848,0.586987590696533,3
416,62,1,2,1,3,1,0.692120695318173,0.667977078977362,0.510433492260389,0.53900501798102,0.553321726930519,0.730053482753211,0.886691476887592,0.523578136986557,0.757077138057718,0.553443599647269,3
422,31,0,2,1,1,4,0.826936822426183,0.579350469643,0.260002937228801,0.684289754516438,0.74699826618461,0.18539806294078,0.363720777796797,0.537904536791309,0.351449948051721,0.564482554509026,3
423,43,0,2,1,1,6,0.46274207042603,0.356345130715629,0.592355949746728,0.432252296812069,0.480482127097263,0.531778661837789,0.381753619679262,0.671628044712987,0.674843336031279,0.607147759784302,3
428,29,0,2,1,3,2,0.686608796552117,0.399538056302265,0.277885297909412,0.472467434491956,0.494071648455119,0.583665274006488,0.539412846533963,0.427112576043088,0.56736614430991,0.359485645669803,3
429,31,1,2,1,1,3,0.275819353597639,0.604804909566786,0.518817069734093,0.618507046747446,0.416706286710008,0.595847897916468,0.686661519681272,0.213798591030551,0.181128694979515,0.688699352133831,3
430,54,0,5,1,2,2,0.842155084668465,0.720619375550031,0.424674523841291,0.781393285299419,0.777416053741841,0.810976681317602,0.789569682752384,0.719358933226933,0.909882892586711,0.783628787611975,3
